FirstLayer_task_speed_factor_1,FirstLayer_task_speed_factor_2,FirstLayer_task_speed_factor_3,FirstLayer_task_speed_factor_4,FirstLayer_task_speed_factor_5,FirstLayer_task_share_factor_1,FirstLayer_task_share_factor_2,playerName,POSTU3,FirstLayer_arg_freq_factor_1,FirstLayer_arg_freq_factor_2,FirstLayer_arg_freq_factor_3,FirstLayer_arg_speed_factor_1,FirstLayer_arg_speed_factor_2,FirstLayer_arg_speed_factor_3,FirstLayer_arg_share_factor_1,FirstLayer_arg_share_factor_2,FirstLayer_hotkey_freq_factor_1,FirstLayer_hotkey_speed_factor_1,FirstLayer_hotkey_share_factor_1,FirstLayer_dialogue_freq_factor_1,FirstLayer_dialogue_freq_factor_2,FirstLayer_dialogue_freq_factor_3,FirstLayer_dialogue_freq_factor_4,FirstLayer_dialogue_freq_factor_5,FirstLayer_dialogue_freq_factor_6,FirstLayer_dialogue_freq_factor_7,FirstLayer_dialogue_speed_factor_1,FirstLayer_dialogue_speed_factor_2,FirstLayer_dialogue_speed_factor_3,FirstLayer_dialogue_speed_factor_4,FirstLayer_dialogue_speed_factor_5,FirstLayer_dialogue_speed_factor_6,FirstLayer_dialogue_speed_factor_7,FirstLayer_dialogue_speed_factor_8,FirstLayer_dialogue_speed_factor_9,FirstLayer_dialogue_share_factor_1,FirstLayer_dialogue_share_factor_2,FirstLayer_dialogue_share_factor_3,FirstLayer_dialogue_share_factor_4,FirstLayer_dialogue_share_factor_5,FirstLayer_dialogue_share_factor_6,FirstLayer_behaviorType_freq_factor_1,FirstLayer_behaviorType_freq_factor_2,FirstLayer_behaviorType_speed_factor_1,FirstLayer_behaviorType_share_factor_1,FirstLayer_map_share_factor_1,FirstLayer_map_duration_factor_1,FirstLayer_itemInter_freq_factor_1,FirstLayer_itemInter_freq_factor_2,FirstLayer_itemInter_freq_factor_3,FirstLayer_itemInter_freq_factor_4,FirstLayer_itemInter_freq_factor_5,FirstLayer_itemInter_freq_factor_6,FirstLayer_itemInter_freq_factor_7,FirstLayer_itemInter_freq_factor_8,FirstLayer_itemInter_freq_factor_9,FirstLayer_itemInter_freq_factor_10,FirstLayer_itemInter_freq_factor_11,FirstLayer_itemInter_speed_factor_1,FirstLayer_itemInter_speed_factor_2,FirstLayer_itemInter_speed_factor_3,FirstLayer_itemInter_speed_factor_4,FirstLayer_itemInter_speed_factor_5,FirstLayer_itemInter_speed_factor_6,FirstLayer_itemInter_speed_factor_7,FirstLayer_itemInter_speed_factor_8,FirstLayer_itemInter_share_factor_1,FirstLayer_itemInter_share_factor_2,FirstLayer_itemInter_share_factor_3,FirstLayer_itemInter_share_factor_4,FirstLayer_itemInter_share_factor_5,FirstLayer_itemInter_share_factor_6,FirstLayer_itemInter_share_factor_7,FirstLayer_itemInter_share_factor_8,FirstLayer_itemInter_share_factor_9,ThirdLayer_inter_factor_14,upstreamArgScore,FirstLayer_itemInter_freq_factor_12,FirstLayer_itemInter_freq_factor_13,FirstLayer_itemInter_freq_factor_14,FirstLayer_itemInter_speed_factor_9,FirstLayer_itemInter_speed_factor_10,FirstLayer_itemInter_speed_factor_11,SecondLayer_task_inter_factor_1,SecondLayer_task_inter_factor_2,SecondLayer_task_inter_factor_3,SecondLayer_arg_inter_factor_1,SecondLayer_arg_inter_factor_2,SecondLayer_arg_inter_factor_3,SecondLayer_hotkey_inter_factor_1,SecondLayer_hotkey_inter_factor_2,SecondLayer_tool_inter_factor_1,SecondLayer_tool_inter_factor_2,SecondLayer_dialogue_inter_factor_1,SecondLayer_dialogue_inter_factor_2,SecondLayer_behaviorType_inter_factor_1,SecondLayer_behaviorType_inter_factor_2,FirstLayer_tool_freq_factor_1,FirstLayer_tool_freq_factor_2,FirstLayer_tool_share_factor_1,FirstLayer_tool_share_factor_2,FirstLayer_tool_speed_factor_1,FirstLayer_tool_speed_factor_2,SecondLayer_dialogue_inter_factor_3,SecondLayer_dialogue_inter_factor_4,SecondLayer_dialogue_inter_factor_5,PREU3,ThirdLayer_inter_factor_1,ThirdLayer_inter_factor_2,ThirdLayer_inter_factor_3,ThirdLayer_inter_factor_4,ThirdLayer_inter_factor_5,ThirdLayer_inter_factor_6,ThirdLayer_inter_factor_7,ThirdLayer_inter_factor_8,ThirdLayer_inter_factor_9,ThirdLayer_inter_factor_10,ThirdLayer_inter_factor_11,plantScore,ThirdLayer_inter_factor_12,ThirdLayer_inter_factor_13,crateDeliveryScore,ThirdLayer_inter_factor_15,ThirdLayer_inter_factor_16,ThirdLayer_inter_factor_17,ThirdLayer_inter_factor_18,ThirdLayer_inter_factor_19,SecondLayer_Item_inter_factor_1,SecondLayer_Item_inter_factor_2,SecondLayer_Item_inter_factor_3,SecondLayer_Item_inter_factor_4,SecondLayer_behaviorType_factor_1,SecondLayer_behaviorType_factor_2,SecondLayer_mapEx_inter_factor_1,SecondLayer_tool_inter_factor_3,SecondLayer_arg_inter_factor_4,SecondLayer_dialogue_inter_factor_6,SecondLayer_Item_inter_factor_5,SecondLayer_Item_inter_factor_6
0,-1.82374504,-6.395304015,0,0,0,0,79,High,-0.665050711,0,0,1.403883309,0,0,0,0,-4.668359,-6.1912117,11.504484,-0.389747802,0.030440717,0.054360627,0.052140662,-0.247282729,0.016704445,0.473380125,0.131261177,-0.157785126,0,-2.954319183,0,0,-4.657326356,-1.516845932,0.946424177,0,1.623053128,0,0,-4.007797179,0,-2.175936023,0.415073347,0.067235943,0.627010361,Large,Large,0.117344699,-0.172460731,0.362041279,-1.061878254,-0.704666456,0.488788349,-0.138099274,-0.508895159,-0.441412111,-0.706480859,0.977695122,0.750149932,1.270798928,1.081847565,-0.766152611,-0.885570734,1.630155438,1.240149208,-0.240315114,-0.83104449,-0.043373286,0.071207021,0.833564429,1.468111014,0.075699876,-0.470555228,1.607499889,-1.346346572,0.168703773,0.056055574,-0.906483483,-0.337872497,-0.57959928,3.769368026,-0.082649501,0.327002819,-0.814888314,-1.531800722,-0.786249394,-0.704690977,0.28187274,0.330111114,2.060989072,-0.269030167,1.827869664,1.565889944,0.383912013,0.396644741,0.834178768,0.52627306,-0.179249672,-0.984268988,1.02697087,8.195475,8.615397,0.3827224,High,Low,High,Low,0.007475596,0.35795048,-0.293448496,0.113105541,0.508226919,-0.094824466,0.242610108,-1.791777848,-0.225259144,1.286282695,0.570668712,-0.702771984,-0.139198859,-0.397108408,1.144058583,-0.521963305,-0.614362554,0.77068437,0.272055056,-0.873257446,0.067178816,-0.405389539,0.323985469,-0.585912942,-1.000451767,-0.553947249,-0.560054571,0.635514642,-0.490597034,-0.098804692,-0.591909241,-0.254522554
-4.117155156,-0.022883783,0,0,0,0,0,80,Low,-1.509793327,0,0,0,0,-1.611781612,0,0,-14.139473,-2.181533,1.4080373,-0.371249093,-0.127131132,0.044648819,-0.149841681,-0.09224166,0.234946425,-0.11871376,-0.244666535,0.153890842,0,-1.707892889,0,0.582653687,-1.370353597,0,-0.879449089,0,1.193836293,0,4.223166818,0,0,-0.263706653,1.250755116,1.393377715,1.137793909,Small,Large,2.782020996,0.455114405,2.326464908,2.001853476,1.108089072,0.908962836,-1.633912067,0.01281113,-0.991983957,2.302781398,-2.587488759,1.355139961,-1.516637124,-1.09859512,-0.751019872,0.534781001,0.127544069,-0.444057502,2.557604003,-0.588160908,0.89947294,1.948497281,-0.707328662,-1.067988797,2.825263845,1.029627268,0.902453998,1.181462445,-2.231762165,-1.223135618,-0.278667196,0.157712381,-1.850389313,5.242846231,0.31026647,0.726805198,0.471062164,-1.75503879,0.296885094,0.867919543,4.46496746,0.40529362,1.043522096,0.44349364,0.91132797,2.512394106,-0.880355805,-0.145832233,-0.167265216,-0.295174244,0.202536959,-2.672024137,1.951152758,-14.023133,0.2634424,-0.040504158,Low,Low,High,Low,0.365748407,0.05894372,-0.784962171,-1.094592563,-0.837759619,1.178868235,-0.927900839,-0.772904077,-1.310722764,-0.030242245,-0.574810422,0.618271771,-1.099516442,0.038924828,-0.344895661,-0.006895638,-0.36202202,2.981630504,0.098717905,-0.759033662,-0.632831003,-0.116856351,0.712061817,0.114035287,0.171722283,-0.739056117,-0.149819047,-0.493392277,-0.739631889,-0.527987719,-0.904092281,3.188805182
0,0.64314981,-3.635085952,0,0,0,0,81,High,0,0,-0.789783099,0,0,0,0,2.328652076,4.6986923,9.115409,8.98518,-0.220661765,-0.157729535,0.244281074,0.037150454,0.245939362,0.088416924,0.17774653,-0.096181149,0.227513439,-2.6164435,0,2.899320124,-3.875354748,0,0,0,4.827630653,0,0,0,2.397538891,4.983877138,1.026270845,-0.958613823,0.579695705,-0.653149084,Large,Small,1.77031599,1.378521442,-0.155789245,-0.186399685,-2.55712953,3.999994524,0.835257707,-0.982119757,-2.320686596,3.371139297,-1.676738496,2.890241698,-0.932567794,1.916268698,-0.477649533,-1.047536792,0.029581821,-1.509089001,-2.479780067,1.080045796,-1.377537438,1.717079509,0.08765681,0.681574961,1.662063384,-0.350206491,-0.754192862,-0.523521441,-0.269130039,-0.316065768,-1.969800899,0.418999753,-1.368591185,4.156311857,1.671742937,2.019389904,-1.359104559,-2.288006447,-0.144277173,0.848353484,4.364583459,0.08068123,-1.558483182,-1.11468085,4.710155766,1.600933746,-0.677911928,-0.013282342,0.844494286,0.922519649,-0.918346919,1.427235846,0.181932417,0.22018366,-6.390007,-7.7837396,High,High,Low,Low,0.427896369,1.121931556,0.002292925,-0.302079223,-1.002262566,-0.465303919,-1.581996029,-0.400294097,0.535381643,0.936484657,-1.219861626,1.25157103,0.553659539,-1.423751912,-0.459504774,0.385149884,1.964644928,2.693582094,2.588887998,-1.552572697,0.579279843,-0.161869337,-0.440004803,-0.484435722,-0.141232627,0.020124327,-0.598654943,-1.711326884,-0.247560685,0.959556768,0.472998704,1.11234599
0,0,0,4.77846607,0,0,-1.46171315,82,Low,0,0.925326669,0,1.449706608,0,0,0,0,2.1724684,1.0147458,6.60537,-0.319158457,-0.241455138,0.144950038,0.295637049,0.333270413,-0.16116973,0.165535633,0.074194588,0.034600584,0,0,0,0.313716054,0,-0.54770047,0,-3.272683766,0,0,5.412832,-1.284706887,-2.396623592,1.865759435,0.226117573,-0.338696044,-1.429872649,Large,Large,-0.776233161,3.858525287,0.080568619,-1.605868295,-5.887304189,2.149856214,5.508380631,2.318988096,-6.700275908,0.142556244,1.546671752,1.09964937,-3.186355159,-0.725449271,0.048138663,0.277615079,-0.663473144,1.774943929,-0.297832614,0.326879678,-1.255622771,-1.802464394,0.464643123,0.660120964,-1.374652175,1.789176022,-0.239971367,-0.836489872,2.29782783,-1.387408584,-3.201895354,-1.081391075,0.228633509,-1.217510751,-1.670345282,1.604469465,0.168556335,-0.786349111,-0.294192553,-1.176215807,0.893525574,1.790233685,-0.037667653,-2.162446822,1.338673562,1.214821055,1.600585208,-0.364032679,-1.640448267,3.309173926,-0.179249672,2.505354881,-0.394230165,4.756134,-4.0780263,4.5998645,High,High,High,High,-0.324432569,1.48932966,0.207922073,0.552192885,-2.734052713,-0.40496916,-0.186698809,-0.196461044,-0.22297578,0.187399683,-0.880177006,-0.705420406,-0.881456455,-0.320682606,1.023507604,-0.181162904,-2.201640978,0.635080423,-0.878995329,1.025868798,0.511156217,1.805995927,0.196469637,0.244098832,0.293844256,-0.764297064,-0.199925638,0.951845485,1.527077883,-0.193198442,1.315173288,-1.369767494
-4.117155156,-0.022883783,0,0,0,0,0,83,Low,3.037421506,0,0,1.262689311,0,0,0,0,-11.068393,2.1033792,0.6710164,-0.320592317,0.360202875,-0.223023572,-0.496742773,0.09280161,-0.099543937,0.033230412,-0.048314467,-0.021930342,-4.339685897,0,3.069931282,3.100365066,0,0,0,1.468378236,0,-1.388628675,0,-1.481134501,0,-2.66426113,0.377253519,-0.064645029,-1.191219484,Small,Large,1.739691474,0.612049287,-0.182621577,0.772122003,2.689657119,0.178980055,-0.960014414,0.868506261,0.392271146,-1.077560417,-0.40845274,-1.691921791,-0.149768719,-2.773746601,-0.710502484,0.363476608,0.109866925,-0.16309283,0.628714614,-1.384002784,0.771203599,-1.955184149,0.340693913,-0.259141525,0.212226059,0.531978139,-0.416061609,0.342065564,-0.674010815,-1.399963438,1.959908266,-0.179539782,-0.876817172,0.25272036,0.305396448,0.661797012,1.799071404,1.036576303,0.349978014,-0.052031943,2.4338493,0.275083745,1.361095539,1.252089068,-2.022689023,-1.745890704,0.560899076,0.207670049,-0.865394861,-2.064414926,0.202536959,0.550382986,0.645184239,-5.574166,-0.48336998,-7.9002824,High,Low,Low,High,0.717245342,-1.733126624,-0.89168034,-0.378269764,0.060139748,0.112405869,0.453705918,0.247900765,-0.304638426,-0.325743679,0.187410041,-0.9591375,0.154234422,0.1686727,-0.139897224,-0.438252168,0.633662784,1.414437479,0.186963289,0.863184687,-0.607276222,0.011878074,1.004454907,0.50153773,-0.51207786,0.282561167,-0.655190332,-0.129688477,0.922520126,-0.121691285,-0.428965778,0.394681684
0,-0.441170042,0,0,0,0,-3.555383762,84,High,2.693561729,-0.894449701,0,0,0,0,0,0,-8.200278,-7.272493,-5.8178415,-0.176267446,-0.173098212,0.082864307,-0.038497796,0.403323302,-0.236969037,-0.288423894,0.222505033,-0.065050017,-7.247840408,0,1.473027254,0,0,-3.830831782,0,0,-2.433917614,0,-1.18981344,0,-2.310883483,1.903677017,0.334129701,-0.001374577,-0.078920928,Large,Large,1.126464888,4.263596776,-5.33015307,-1.466891627,-0.09917677,2.400633408,1.054652284,-0.057984626,-4.727533322,2.327544594,-1.738879268,2.313494951,-3.563980585,0.802468357,0.343738359,1.485137389,-0.047344336,-0.688594587,1.475960705,1.786733694,0.193660342,1.734933528,-0.751245439,-2.253800261,1.148898154,1.634019975,1.312763712,-0.977944242,-3.284328504,2.422259952,-0.086903868,-0.405370436,-2.13944491,0.808349997,-0.81332418,-1.312650381,0.02121205,-1.546480997,-0.540335812,-0.961389688,4.512850363,-2.275764151,-0.584395442,0.539565261,0.727180138,0.052512296,5.499813314,0.975124524,2.193921038,-0.950196557,0.202536959,-2.171252363,0.798827594,-2.8458693,-1.0642391,0.5899227,High,High,Low,Low,0.794386696,-0.317489845,0.734241926,-0.484139637,-2.143241166,-1.011335581,-1.466593903,0.990137939,-0.077071939,-1.824189716,0.297359367,-0.809532204,-0.597224551,0.585500061,0.068952341,0.075700682,1.162324589,2.333257845,-1.600733958,-1.049875181,0.391021491,0.312686333,-0.508004914,-0.099744376,-0.873007078,0.843165855,-2.336437228,0.934348962,-1.098821652,-0.003585776,-1.485804521,1.457166992
0,-5.582272198,0,0,0,0,-0.692589546,85,High,0,-0.73626549,-1.509135231,0,0,0,0,0,1.058626,10.845303,-7.1413183,0.953181302,-0.23303556,-0.019858335,0.071749823,-0.12982493,0.044642768,-0.053536354,-0.025571085,0.029033575,0,-0.038885884,0,-0.256895246,5.397632756,1.198819241,0,0,0.604620569,0,-1.343713076,0,0,2.951384438,0.429200427,-1.109292977,-0.048718594,Large,Small,-2.36440268,0.148962393,-0.077048007,-0.365438861,-0.920660667,-0.410030893,-1.428459337,0.499650502,1.689993862,0.559171555,-0.672065302,-1.29807698,1.338102463,-0.408943429,0.613928767,-0.241892803,0.182860229,1.65466284,2.467460984,-2.341452557,-1.240566831,1.560953962,0.544659225,0.069543339,0.550165846,-2.22570445,1.668366112,-0.399200169,0.355706375,-0.57675381,0.185645431,0.779417364,1.426089703,0.205885985,0.903814315,0.054601441,-0.540996373,1.717789232,1.329422448,0.545575723,0.766472095,-1.435400461,-2.099011677,-0.68050152,0.500736392,1.387436126,-1.575596052,-2.849427757,-0.903435789,1.04396496,0.202536959,1.4809386,-0.852838474,-5.6648026,5.826776,-0.12855133,Low,Low,High,High,-1.964307484,0.51298429,-0.379008512,-0.531821946,0.645788147,-0.15095698,-0.308520525,1.466771044,-0.191576613,0.349485394,-0.530013864,0.355633642,-0.054572587,0.001952979,0.676625219,-0.823504311,0.525631105,-0.027313785,0.371790469,-0.209042794,0.443966678,-0.728800391,-1.236217807,-0.117202606,-0.427814747,0.274541397,1.116246655,0.648400351,0.538217654,0.062623267,-0.069912341,-0.12043289
0,0,0,0,-1.019003386,0,-3.054960879,86,High,0,-1.705013628,-1.36021107,0,0,0,0,0,10.8831005,-4.0137925,-5.3227954,-0.215877469,0.016013772,0.548379526,-0.164922312,-0.204679589,-0.180557614,-0.040213217,-0.097805311,0.043456001,-3.966108761,0,-0.975264177,0,0,-3.423455107,0,-3.693946246,1.080674431,0,0,0.414427671,0,-1.194995351,-1.519599856,-0.91332288,-0.491729321,Small,Small,0.452691487,-1.74621493,1.246040082,0.44254279,0.863236677,-1.196037077,-0.072778803,0.776531842,0.614347933,-0.501665663,-0.784886785,-1.121415,0.183639846,-1.185897891,-0.586408503,0.689430965,0.219737669,-0.42227375,-0.174701828,-0.404610915,-0.665264661,0.535137234,-0.417613228,-0.787315178,0.157896856,0.859809972,-0.152688235,0.161258356,-0.059311209,-0.882719738,-0.408435707,0.338348957,-0.197310882,-0.657381782,-0.645881386,1.553940632,1.96831513,1.258312496,0.342722344,0.668264393,0.703644792,-0.962562386,0.079616612,0.895827164,-1.826178509,-0.494632653,-0.776016566,0.474566839,-2.912985031,-0.235042868,-0.179249672,-0.234542196,-0.048532616,-4.903888,-4.0361567,1.4509169,High,Low,High,High,-0.067333117,-0.80879819,-0.589592908,-0.884908209,-0.360089381,0.079696584,0.119129329,-0.265823905,0.645586628,-0.621341428,-0.339538622,0.225184169,0.289395833,-0.039739927,0.014679223,0.518861882,-1.206339088,-0.227854027,0.342694506,0.49955837,1.691615865,-0.022395854,0.851995708,-0.347833368,0.552746099,0.320134395,-1.43071417,0.030374647,0.114294264,0.701296247,0.269870449,-0.094009483
0,0.749815401,0,0,1.617270725,0,0,87,High,0,1.607681499,0,0,0,-1.477422854,0,0,-5.1776724,7.4809217,9.095027,-0.057213077,-0.023900536,0.535858812,-0.151992299,0.027030821,-0.018045439,-0.011762644,-0.061314389,0.014435823,0,0,0,0,-1.295051073,0.04271998,0,2.086290604,0,0,-0.942426613,4.587560488,3.376262316,0.271468115,1.867141109,-1.648929663,0.834842812,Small,Small,0.367744211,-1.613816314,0.24675997,2.184639967,1.297454554,-0.176618843,-0.800469136,-0.489975774,2.749358278,-1.953663011,-1.599030602,-1.656889492,0.691718591,-0.422509851,-0.231904966,0.689430965,-0.401592954,-1.277058021,2.811347369,-0.96051135,0.518634607,1.342319779,-0.458784034,-0.48626634,-0.096546789,0.145121766,-0.194954242,0.601489251,0.502285834,-0.882841535,1.752963614,0.696017179,-0.072766222,0.570380809,0.393605028,0.556672716,1.62428102,1.661345705,1.087004233,0.285514293,0.227519956,-1.394537817,1.527526478,1.252089068,-1.205420624,-1.39587115,-0.224036814,0.614802814,-0.163247261,-1.377136858,-0.179249672,1.621905588,0.489219127,6.1976223,3.8626337,4.2575955,High,High,High,Low,0.0366415,-0.965861424,-0.49905832,-0.668212959,0.840611602,0.417181054,0.430422728,0.127792368,-0.696944123,0.047023465,0.324954449,0.222222714,-0.024056017,-0.157804551,-0.435332565,0.184466851,1.396416314,0.15888917,0.813418892,0.218890276,2.108891708,0.191009191,0.503731479,0.410025553,1.407053194,0.927795739,0.232228578,0.481303873,-0.646596274,0.324006632,0.05238829,0.054701477
0,-5.575918001,0,0,0.678854151,0,0,88,Low,-3.717125167,0,0,0,-2.820814096,0,0,0,6.283847,-3.154602,-12.516206,0.778302272,-0.295316889,-0.025432868,-0.059273156,0.131393835,-0.014931138,0.384101827,0.081751043,0.237355653,0,-5.142854327,0,0,-3.060119967,0,0,4.812501935,1.217843036,1.188520812,0,-0.936903961,0,2.935477303,0.431613623,-0.815146455,-0.341879267,Large,Small,1.076566302,3.007849616,-3.587694096,-6.82584683,-2.534652123,2.465852718,2.620362752,-0.7534996,-0.178210522,2.617859,-0.547374351,4.317686847,1.528356727,-2.153789884,2.359865571,-3.590664172,-0.323240063,-1.505731434,1.039819935,2.721403612,-1.48786641,1.844365713,-1.367036355,1.852990809,0.281214203,-2.869737533,0.338684914,-1.095383077,1.545336779,3.308350206,3.305773588,-1.719919831,1.198345602,1.858405413,-0.503946242,1.066774703,0.169525709,-1.470183736,0.35007986,1.33480682,-0.942079578,0.20585187,-0.525784721,-0.813628396,-0.467578753,3.125603103,-0.644610798,-4.440376539,5.129396468,-1.592104385,-0.179249672,2.698327717,-0.317408488,0.5098204,9.167342,-3.2434134,Low,Low,Low,Low,-1.257589715,-0.333437696,1.975392083,-0.482479667,0.387248184,-1.546317887,-0.496950404,-1.550258172,-0.260723225,1.450087096,0.040234175,0.650131811,-1.782270408,-0.859853315,0.48109737,-0.385097217,1.998124569,0.149758232,0.690660669,-1.211980159,0.685364431,-0.027789168,-0.680266748,-0.83710168,-0.172474215,-1.889073171,-0.110308572,1.143879121,1.500772651,0.625127612,-0.563027097,0.835865901
0,0,0,0,0,-2.50674858,-0.721572495,89,Low,0,0,5.977284082,0,0,0,0,-0.947015913,-2.2620242,0.5720912,-9.068488,-0.186790837,-0.245672524,-0.081120996,0.262125883,0.334953355,0.018505684,-0.348221179,-0.015501904,0.388620558,0,0,-2.680274911,0,-3.470865032,-2.408774879,0,0,0,0,6.267780677,1.803664643,-2.627230847,-0.122680704,-0.045191657,0.119608171,-0.297970982,Small,Large,-0.318857671,0.471916519,0.475578035,0.650445372,-0.90265871,-0.228553426,-0.527503195,-0.954035947,2.392885326,0.16745593,-0.540951969,-0.075678601,-0.073570242,-0.603713079,0.00046162,1.468332308,-0.790057977,0.880612408,1.138817173,1.626410159,0.554669798,2.800828507,-0.769527363,-1.791528449,0.479616147,-1.009927802,-0.019213231,-1.569686791,1.0912182,0.415600136,-0.116939632,0.160064702,0.692859087,-0.249763795,1.343600931,1.605328152,-0.493896695,0.561865204,0.492473819,-0.64517059,0.917545313,0.520168951,-0.314205811,-1.806184918,-0.466613467,-0.159334166,1.25818211,-0.9600397,-1.625461413,0.828891338,-0.179249672,-5.466890167,0.297164933,3.1694748,8.11777,1.3889481,Low,Low,Low,Low,0.099644213,1.315873157,0.059853037,-0.192810353,0.715898302,0.042007514,0.047758572,0.081993666,-0.807251532,-1.499343318,0.014439588,1.807974418,-0.287697682,0.030035531,-0.620026797,-0.679173586,0.32787195,0.426913399,-1.22224746,0.879091096,-0.452730117,0.501574394,0.499978897,-0.250008968,1.704541775,-1.287569567,-1.023157098,1.00768328,0.072947525,0.598354205,0.63349439,0.175395003
0,0,0,0,-0.377022355,-1.011509297,0,90,Low,0,0,-0.780848172,0,0,0,-0.52990178,0,0.20212033,-2.57617,-7.1387086,-0.293496511,-0.073997354,0.278709574,-0.116054103,-0.220971166,0.091923897,-0.04345015,-0.066108272,0.043214595,0,1.687680606,-1.384334904,1.276466909,0,0,0,0,1.637897889,-0.545401321,0,-0.437144825,0,-2.089499897,-1.887454598,-0.013377375,-0.293154277,Large,Small,0.464939577,-0.264302183,1.417333064,0.314169131,1.072824798,0.593258291,1.160020672,-0.505787386,0.141960007,-2.334335337,0.334596712,-0.630308393,0.235151406,0.700530358,-1.267072297,-0.344992779,0.182860229,1.611302494,1.060843565,-0.992953805,-0.85395455,0.456651574,-0.299979157,-0.339364569,-1.295101546,1.140392909,0.781216556,-0.506167143,0.422778527,0.056420966,-1.478652052,0.618824598,-0.76360822,1.407280314,0.363973642,1.739613602,1.108572436,-2.806328425,-0.594703108,0.557126912,0.732819647,0.548848303,-0.786896589,-1.268760328,1.46218291,-0.075113336,-0.335614146,0.323487024,-1.972001725,1.758636779,0.58432359,-0.595517086,-0.888927556,-9.847618,2.6393614,-3.050502,High,High,High,Low,0.379949562,0.516795738,-0.762806477,0.005505396,-0.193590205,-0.161821168,0.833806344,-0.089147588,1.081153486,0.023307402,0.140064069,0.111427994,-0.069192244,0.545742433,0.323695897,0.935555197,-0.629434905,0.238334936,-0.127680726,-0.164539304,0.66234289,-0.608735687,0.488962331,-0.008307349,0.356846587,-0.714165558,-0.189572593,-0.550329617,0.569565934,0.520624999,-0.381331186,-0.474802814
-4.117155156,-0.022883783,0,0,0,0,0,91,High,3.400456056,0,0,4.311211017,0,0,0,0,8.665888,10.441078,4.5570908,-0.418384315,0.058748685,0.316773046,-0.133066396,-0.005171182,-0.20581464,0.009589496,-0.213733805,-0.121851693,-12.35263165,3.003100554,-6.879766651,0,0,0,0,0,-2.349879231,8.331374706,0,0,-5.428727269,-1.130575093,-1.558789834,-1.147741831,0.728141784,Small,Small,0.625891424,-0.402086922,0.318682359,0.103730064,0.643299824,-1.522764636,-0.645491456,-1.519210126,-0.949568523,-0.4265377,-0.290523162,1.718718641,0.798647659,-0.069349626,-0.572783945,2.476103024,1.321748499,-1.057950053,1.220514695,-1.335812105,0.282435937,0.094606932,0.853220671,-0.034581418,0.523113866,-0.114460075,0.962054948,0.406066454,-1.701555443,-1.222770226,0.404244979,1.226809482,0.225331478,0.297035592,-0.372366168,-3.010370259,0.850809232,-4.011528519,0.786755544,0.24498559,0.577842932,1.004656492,0.331972927,1.252089068,0.200956234,-0.370216235,0.888023739,-0.555652804,-0.410328395,-0.977950779,0.202536959,-1.369757514,0.529951723,-8.797357,-6.626831,-0.18257426,High,High,Low,Low,1.02075835,-0.43921896,-0.299516094,-1.212176973,0.282804949,-0.023938836,-0.785129777,-0.157758028,1.104715216,0.507263921,-0.193916193,-0.755192059,0.013726324,0.413751925,-0.703186218,-0.468921801,0.367612269,0.240386732,-2.632443323,-0.07210943,2.072167927,0.543503147,0.501896402,-4.593431186,0.921512603,1.203106528,-1.361314059,-0.129556106,0.521912446,-1.352117671,-2.083609148,0.150130071
0,0.852654178,-7.48681353,0,0,0,0,92,High,0,0,0,1.419611882,-2.498802691,0,0,0,-0.7094284,10.804874,-2.4386516,-0.233027535,-0.203448156,0.442237469,0.106000023,-0.222060884,-0.071317116,0.061795132,0.1174171,-0.193445614,0,0,0,-1.143962255,-4.876825135,0,-0.811796083,-2.424702354,0,-2.108974467,-3.113200133,0,0,1.694298242,0.477331081,-1.520320329,0.694515936,Small,Large,0.479674187,-1.809732648,0.4897625,0.370734472,1.262683442,-1.832665919,-0.490900546,-0.833882375,1.740160949,0.283922402,0.315273857,-1.362374569,1.338102463,0.293198689,-0.966362224,0.434537015,1.997633706,1.229221868,2.520793942,-0.33055688,0.488114938,1.140552828,0.569090326,-1.075307523,0.055791992,-1.241783929,0.037589668,-0.346357202,0.399573367,1.297027942,-0.681543487,0.500959809,0.330624157,0.365697905,0.988227188,0.6397806,0.661421333,-0.01073251,0.414169135,-0.736593007,0.520803849,0.136695903,-1.516789722,-1.268760328,1.429786768,0.782990018,-0.13417376,-0.465572462,0.364095298,2.212813205,0.966110221,-0.031690558,-1.040249154,-6.840012,1.0250359,-5.6357613,High,High,High,Low,0.156298024,0.64621683,-0.246737627,-0.020500638,1.005197603,0.104586834,0.125446898,-1.299687873,0.527623674,-0.958994172,-0.363814286,-1.571788328,0.765702569,1.006351998,0.132572174,-0.054189964,-0.226629505,0.043496114,0.299514849,-0.755553045,1.546133144,-0.798308771,-0.323008583,0.744091421,0.243898934,-0.398604001,0.121910058,-0.489548307,0.136513003,-0.118570181,-0.305172321,-0.231704191
